assignee_name,fyear,patnum
the united states of america as represented by the environmental production agency,2003.0,1
the united states of america as represented by the environmental protection agency,2001.0,1
the united states of america as represented by the secretary of the,1973.0,1
the united states of america as represented by the secretary of the air,1973.0,1
the united states of america as represented by the secretary of the air,1983.0,1
the united states of america as represented by the secretary of the air,1988.0,1
the united states of america as represented by the secretary of the air,1995.0,1
the united states of america as represented by the secretary of the air,2000.0,1
the united states of america as represented by the secretary of the air force,2000.0,1
the united states of america as represented by the secretary of the air force,2003.0,1
the united states of america as represented by the secretary of the army,1972.0,1
the united states of america as represented by the secretary of the army,1973.0,1
the united states of america as represented by the secretary of the army,1974.0,3
the united states of america as represented by the secretary of the army,1976.0,3
the united states of america as represented by the secretary of the army,1977.0,2
the united states of america as represented by the secretary of the army,1980.0,1
the united states of america as represented by the secretary of the army,1982.0,1
the united states of america as represented by the secretary of the army,1983.0,1
the united states of america as represented by the secretary of the army,1984.0,1
the united states of america as represented by the secretary of the army,1986.0,1
the united states of america as represented by the secretary of the army,1987.0,1
the united states of america as represented by the secretary of the army,1988.0,1
the united states of america as represented by the secretary of the army,1989.0,1
the united states of america as represented by the secretary of the army,1994.0,2
the united states of america as represented by the secretary of the army,1996.0,1
the united states of america as represented by the secretary of the army,1999.0,2
the united states of america as represented by the secretary of the army,2000.0,2
the united states of america as represented by the secretary of the navy,1972.0,1
the united states of america as represented by the secretary of the navy,1976.0,1
the united states of america as represented by the secretary of the navy,1980.0,1
the united states of america as represented by the secretary of the navy,1982.0,1
the united states of america as represented by the secretary of the navy,1986.0,1
the united states of america as represented by the secretary of the navy,1990.0,1
the united states of america as represented by the secretary of the navy,1993.0,1
the united states of america as represented by the secretary of the navy,1995.0,1
the united states of america as represented by the secretary of the navy,1996.0,2
the united states of america as represented by the secretary of the navy,1998.0,1
the united states of america as represented by the secretary of the navy,2000.0,1
the united states of america as represented by the secretary of the navy,2007.0,1
the united states of america as represented by the secretary of the navy,2008.0,1
the united states of america as represented by the secretary of the navy,2009.0,4
the united states of america as represented by the secretary of the navy,2010.0,1
the united states of america as represented by the secretary of the navy,2011.0,3
the united states of america as represented by the u.s. environmental,1992.0,1
the united states of america as represented by the united states,1974.0,1
the united states of america as represented by the united states,1976.0,1
the united states of america as represented by the united states,1980.0,1
the united states of america as represented by the united states,1982.0,1
the united states of america as represented by the united states,1984.0,1
the united states of america as represented by the united states,1986.0,1
the united states of america as represented by the united states,1992.0,2
the united states of america as represented by the united states,1999.0,1
the united states of america as represented by the united states counsel-code gp,1976.0,1
the united states of america as represented by the united states department of energy,2002.0,1
the united states of america as represented by the united states department of energy,2006.0,1
the united states of america as represented by the united states energy,1976.0,1
"the united states of america, as represented by the administrator of the u.s. environmental protection agency",2003.0,1
"the united states of america, as represented by the administrator of the u.s. environmental protection agency",2005.0,1
"the united states of america, as represented by the administrator of the u.s. environmental protection agency",2006.0,1
"the united states of america, as represented by the administrator of the u.s. environmental protection agency",2008.0,1
"the united states of america, as represented by the administrator of the united states environmental protection agency",2010.0,1
the univeristy of british columbia,1991.0,1
the university of british columbia,1984.0,1
the university of british columbia,1989.0,1
the university of british columbia,1990.0,1
the university of british columbia,1998.0,1
the university of british columbia,2007.0,1
the university of british columbia,2012.0,1
the university of chicago,1993.0,1
the university of chicago,1996.0,2
the university of chicago,1998.0,3
the university of chicago,2002.0,1
the university of chicago,2004.0,1
the university of melbourne,1989.0,1
the university of melbourne,1992.0,1
the university of miami,1995.0,1
the university of queensland,2005.0,1
the university of tennessee research corporation,1999.0,1
"the uwm research foundation, inc.",2009.0,1
the vapolean corporation,1977.0,1
the victoria university of manchester,1982.0,1
"the voges manufacturing company, inc.",1977.0,1
the weatherhead company,1974.0,1
the weatherhead company,1975.0,2
the whole earth corporation,1970.0,1
"the yasunaga co., ltd.",2004.0,1
the zenith carburetor company limited,1974.0,1
the zenith carburetter company limited,1970.0,1
the zenith carburetter company limited,1972.0,1
the zenith carburetter company limited,1973.0,1
the zenith carburetter company limited,1975.0,1
the zenith carburetter company limited,1976.0,1
"thermal dynamics, inc.",1993.0,1
thermal power recovery llc,2009.0,1
thermal power recovery llc,2010.0,2
"thermal power recovery, llc",2009.0,1
thermasan corporation,1972.0,1
thermics corporation liquidating trust,1984.0,1
thermo electron corporation,1972.0,1
thermo electron corporation,1974.0,1
thermo electron corporation,1980.0,1
thermo king corporation,1971.0,1
thermo king corporation,1977.0,2
thermo king corporation,1980.0,1
thermo king corporation,1982.0,2
thermo king corporation,1987.0,1
thermo king corporation,1988.0,1
thermo king corporation,1989.0,1
thermo king corporation,1990.0,1
thermo king corporation,1991.0,3
thermo king corporation,1992.0,4
thermo king corporation,1993.0,1
thermo king corporation,1997.0,2
thermo king corporation,2002.0,1
thermo king corporation,2010.0,1
thermo power corporation,1996.0,1
thermo power corporation,1997.0,1
thermo power corporation,1998.0,1
"thermo-chem systems, inc.",1971.0,1
thermo-tec high performance automotive inc.,1989.0,1
"thermo-tec high performance automotive, inc.",2005.0,1
"thermo-tech, inc.",1995.0,1
thermofluidics ltd.,2005.0,1
thermon manufacturing company,1991.0,1
thexton manufacturing company,1979.0,1
thibonnet; bernard,1983.0,1
thien edrives gmbh,2009.0,1
"thien ton consulting services co., ltd.",2013.0,1
thomas electronics limited,1970.0,1
thomas engine company,2001.0,1
thomas engine company,2003.0,2
"thomas engine company, llc",2002.0,1
"thomas engine company, llc",2005.0,1
"thomas engine company, llc",2006.0,3
"thomas engine company, llc",2007.0,4
"thomas engine company, llc",2008.0,1
"thomas engine company, llc",2011.0,2
thomas engine copany,2004.0,1
thomas; r. l.,1985.0,1
thomassen international b.v.,1987.0,1
"thompson devices, inc.",1990.0,1
"thompson technologies, inc.",1991.0,1
thompson; john m.,2003.0,1
thompson; les,2001.0,1
thomsen; jeffrey e.,2003.0,1
thomson-csf,1976.0,1
thomson-csf,1977.0,2
thomson-csf,1979.0,2
thomson-csf,1980.0,2
thomson; stephen j.,2011.0,1
thonnard; paul,1992.0,1
"three bond co., ltd.",1979.0,1
"three star enterprises, inc.",1994.0,1
"three star enterprises, inc.",1996.0,1
"thrival tech, llc",2013.0,2
"thunder power, inc.",1989.0,1
thyssen industrie ag,1983.0,1
thyssen industrie aktiengesellschaft,1985.0,1
thyssen krupp automotive ag,2000.0,1
thyssenkrupp automotive ag,2003.0,1
thyssenkrupp automotive ag,2004.0,5
thyssenkrupp automotive ag,2005.0,1
thyssenkrupp metalurgica campo limpo ltda,2008.0,1
thyssenkrupp metalurgica campo limpo ltda.,2007.0,1
thyssenkrupp presta ag,2002.0,1
thyssenkrupp presta ag,2010.0,1
thyssenkrupp presta teccenter ag,2004.0,3
thyssenkrupp presta teccenter ag,2006.0,2
thyssenkrupp presta teccenter ag,2008.0,1
thyssenkrupp presta teccenter ag,2009.0,4
thyssenkrupp presta teccenter ag,2010.0,4
thyssenkrupp presta teccenter ag,2011.0,2
ti automotive (neuss) gmbh,2005.0,1
ti automotive (neuss) gmbh,2006.0,1
ti automotive fuel systems sas,2005.0,3
ti automotive technology center gmbh,2003.0,1
ti automotive technology center gmbh,2008.0,1
ti fuel systems sas,2005.0,1
"ti group automotive systems, inc.",2003.0,1
"ti group automotive systems, l.l.c.",2002.0,1
"ti group automotive systems, l.l.c.",2003.0,2
"ti group automotive systems, l.l.c.",2004.0,2
"ti group automotive systems, l.l.c.",2005.0,2
"ti group automotive systems, l.l.c.",2006.0,2
"ti group automotive systems, l.l.c.",2007.0,2
"ti group automotive systems, l.l.c.",2011.0,1
"ti group automotive systems, llc",2005.0,1
"ti group automotive systems, llc",2006.0,2
tianjin university,1985.0,1
tianjin university,2010.0,1
tiax llc,2002.0,1
tice technologies corp.,1988.0,1
tickford limited,1988.0,1
tickner (a part interest); stephen ronald,1996.0,1
tickner; stephen ronald,1999.0,1
tigers polymer corporation,2001.0,1
tillotson limited,1987.0,1
tillotson limited,1988.0,1
tillotson ltd.,1986.0,1
tillotson ltd.,1990.0,1
"tillotson, ltd.",1986.0,1
"tillotson, ltd.",1992.0,1
"tillotson, ltd.",1996.0,1
tilton equipment company,1989.0,1
timberlake; mrs. marshall,1970.0,2
"timing systems, inc.",1996.0,2
"timing systems, inc.",2000.0,1
timken us corporation,2005.0,2
timken us llc,2006.0,1
"titan marine engines, inc.",1991.0,1
titan research and innovations pty ltd,2007.0,1
"tjb engineering, inc.",1999.0,2
"tk carburetor co., ltd.",1993.0,1
"tk carburettor co., ltd.",2001.0,1
tk design ag,1996.0,1
"tk holdings, inc.",2007.0,1
"tlr innovations, inc.",1996.0,1
tm4 inc.,2004.0,1
"tm4, inc.",2004.0,1
"tma power, llc",2006.0,1
tmc company,2002.0,1
tmc company,2008.0,1
"tmg performance products, llc",2008.0,1
"tmj properties, l.l.c.",1999.0,1
"tmj properties, l.l.c.",2000.0,1
"tocco, inc.",1985.0,1
"tocco, inc.",1987.0,1
"tocco, inc.",2001.0,1
"tocco, inc.",2002.0,1
tochi fuji sangyo kabushiki,1994.0,1
tochigi fugi sangyo kabushiki kaisha,1993.0,1
tochigi fuji sangyo kabushiki kaisha,1993.0,1
tochigi fuji sangyo kabushiki kaisha,1996.0,1
tochigi fuji sangyo kabushiki kaisha,2001.0,1
tochigi fuji sangyo kabushiki kaisha,2004.0,1
tochigi fuji sangyo kabushiki kaisha,2005.0,1
tochigifujisangyo kabushiki kaisha,1993.0,1
"toddco research and development company, inc.",1989.0,1
todo seisakusho ltd.,1974.0,1
todoroki; hideaki,2003.0,1
"toei engineering co., ltd.",2001.0,1
tog unitech ag,2003.0,1
tognum america inc.,2009.0,1
tognum america inc.,2012.0,1
tohatsu corporation,1988.0,1
tohatsu corporation,1990.0,1
tohatsu corporation,2000.0,1
tohatsu corporation,2004.0,1
tohatsu corporation,2005.0,1
"toho beslon co., ltd.",1982.0,1
"toho gas co., ltd.",1995.0,1
"toho industrial co., ltd.",2001.0,1
"toho seisakusho co., ltd.",1990.0,1
"tokai rubber industries, ltd.",2007.0,1
"tokai rubber industries, ltd.",2010.0,1
tokai trw & co. ltd.,1975.0,1
tokai trw & co. ltd.,1977.0,1
tokai trw & co. ltd.,1979.0,1
"tokai trw & co., ltd.",1976.0,1
"tokai trw & co., ltd.",1985.0,1
"tokai trw and co., ltd.",1985.0,1
tokico ltd.,1982.0,1
tokkyokiki corporation,1999.0,1
"tokyo gas co., ltd.",1991.0,1
"tokyo gas co., ltd.",1993.0,1
tokyo jidosha kogyo kabushiki kaisha,1976.0,1
"tokyo kogyo co., ltd.",1980.0,1
"tokyo r & d co., ltd.",1996.0,1
"tokyo r & d co., ltd.",1999.0,2
"tokyo r&d co., ltd.",1997.0,2
tokyo roki co. ltd,1998.0,1
"tokyo roki co., ltd.",2002.0,1
tokyo roki corporation,1994.0,1
"tokyo sanyo electric co., ltd.",1975.0,1
tokyo shibaura denki kabushiki kaisha,1975.0,1
tokyo shibaura denki kabushiki kaisha,1980.0,2
tokyo shibaura denki kabushiki kaisha,1981.0,4
tokyo shibaura denki kabushiki kaisha,1982.0,1
"tokyo shibaura electric co., ltd.",1980.0,1
"tokyo-buhin kogyo co., ltd.",1988.0,1
"toledo molding & die, inc.",2010.0,1
toledo stamping & manufacturing company,1977.0,2
toledo stamping & manufacturing company,1980.0,1
toledo stamping & manufacturing company,1982.0,1
toledo stamping & manufacturing company,1983.0,2
toledo stamping & manufacturing company,1985.0,1
toledo technologies inc.,1999.0,1
toledo technologies inc.,2001.0,2
"tom mcguane industries, inc.",1976.0,1
"tom mcguane industries, inc.",1978.0,1
"tom mcguane industries, inc.",1979.0,2
"tom mcguane industries, inc.",1981.0,1
"tom mcguane industries, inc.",1982.0,1
"tom mcguane industries, inc.",1984.0,1
"tom mcguane industries, inc.",1985.0,1
tomco incorporated,1989.0,1
tominari; noboru,1983.0,1
tomtom international b.v.,2007.0,1
tonand brakes inc,2008.0,1
"tonand brakes, inc.",2008.0,1
tonen corporation,1990.0,2
tonen corporation,1991.0,1
tonen corporation and japan automobile research institute & incorporation,1991.0,1
"top 1 green development co., ltd.",2010.0,1
topline automotive engineering inc.,1984.0,1
tornqvist; bengt g.,1994.0,1
toro manufacturing coporation,1968.0,1
toromont energy systems inc.,2006.0,1
torota jidosha kabushiki kaisha,1998.0,1
"torque converters, inc.",1991.0,1
torque engineering corporation,1997.0,1
tosa plastic zosen corporation,1990.0,1
toshiba corp.,1994.0,1
toshiba corporation,1980.0,1
toshiba corporation,1991.0,1
tosok corporation,1999.0,1
total fina elf france,2003.0,1
"total fuel systems, llc",2006.0,1
total raffinage distribution s.a.,1997.0,1
total raffinage marketing,2004.0,1
tothpal-dementer; melinda,2008.0,1
"touchstone, inc.",1991.0,1
touchtunes music corporation,1996.0,1
toulin; jean,2007.0,1
"tour engine, inc.",2006.0,2
"tour engine, inc.",2008.0,1
"tour engine, inc.",2010.0,1
tovota jidosha kabushiki kaisha,1997.0,1
towmotor corporation,1971.0,1
