assignee_name,fyear,inv_name
robert rosch gmbh,1972.0,2
robert seuffer gmbh & co kg,2003.0,6
robert shaw controls company,1988.0,2
robert-bosch gmbh,1972.0,16
robert-bosch gmbh,1981.0,21
robertbosch gmbh,1988.0,16
roberto bosisio s.p.a.,1984.0,4
roberts bosch gmbh,1987.0,4
robertshaw controls company,1973.0,4
robertshaw controls company,1975.0,5
robertshaw controls company,1976.0,4
robertshaw controls company,1977.0,1
robertshaw controls company,1978.0,3
robertshaw controls company,1979.0,1
robertshaw controls company,1980.0,6
robertshaw controls company,1985.0,4
robertshaw controls company,1987.0,2
robertshaw controls company,1989.0,5
robertshaw controls company,1990.0,1
robertshaw controls company,1992.0,2
robertshaw controls company,1994.0,6
robertshaw controls company,1999.0,1
robet boschgmbh,1999.0,3
robin l. edmondson,1997.0,1
robinson; charles e.,1978.0,4
robinson; robert h.,1981.0,1
rochling automotive ag & co. kg,2011.0,1
rochling automotive ag & co. kg,2012.0,2
"rockford powertrain, inc.",1995.0,1
"rockwell automation technologies, inc.",2002.0,6
"rockwell automation technologies, inc.",2003.0,1
"rockwell collins, inc.",1999.0,1
"rockwell heavy vehicle systems, inc.",1997.0,4
rockwell int'l corp.,1991.0,3
rockwell international corp.,1994.0,1
rockwell international corporation,1973.0,8
rockwell international corporation,1974.0,19
rockwell international corporation,1977.0,6
rockwell international corporation,1979.0,3
rockwell international corporation,1980.0,30
rockwell international corporation,1982.0,2
rockwell international corporation,1992.0,1
rockwell international corporation,1994.0,2
rockwell international corporation,1997.0,6
rocky research,1998.0,6
rodden; curtis e.,1996.0,6
rodew international,1981.0,1
rodina energy r & d corporation,1974.0,1
roger edmondson,1997.0,1
rogers; peter t.,1999.0,1
"rohm co., ltd.",2009.0,2
"rohm co., ltd.",2013.0,2
"rohr industries, inc.",1974.0,4
"roki co., ltd.",2010.0,10
"roki cp., ltd.",2009.0,3
rolls royce limited,1970.0,2
rolls royce plc.,1992.0,2
rolls-royce & bentley motor cars limited,1999.0,2
rolls-royce (1971) limited,1974.0,1
rolls-royce controls and data services limited,2010.0,1
rolls-royce corporation,2007.0,1
rolls-royce corporation,2008.0,2
rolls-royce deutschland ltd & co kg,2001.0,1
rolls-royce limited,1969.0,2
rolls-royce limited,1982.0,2
rolls-royce limited,1983.0,4
"rolls-royce marine as, engines-bergen",2005.0,4
rolls-royce motor cars limited,1988.0,2
rolls-royce motors limited,1974.0,3
rolls-royce plc,1981.0,1
rolls-royce plc,1991.0,2
rolls-royce plc,1993.0,1
rolls-royce plc,2004.0,1
rolls-royce plc,2005.0,1
rolls-royce plc,2006.0,4
rolls-royce plc,2007.0,4
rolls-royce plc,2008.0,1
rolls-royce plc,2009.0,4
ronbert bosch gmbh,2001.0,2
"ronnell company, inc.",2003.0,4
"ronnell company, inc.",2011.0,2
rook; david,1992.0,2
roper corporation,1973.0,2
roper corporation,1979.0,2
"rosan, inc.",1978.0,1
"rosan, inc.",1979.0,1
rose; harry,1982.0,6
roseberry; jeffrey l.,1996.0,2
rosecall pty ltd.,1990.0,1
"rosen motors, l.p.",1993.0,2
"rosen motors, l.p.",1994.0,4
"rosen motors, l.p.",1997.0,6
rosenthal technik ag,1980.0,7
rotary power development limited,1977.0,2
"rotary power international, inc.",1990.0,3
rotary power llc,2008.0,2
rotec design ltd.,1999.0,4
roto diesel,1976.0,1
rotoboost as,2007.0,1
roton engine developments ltd,2003.0,2
rotorque associates,1983.0,1
rototor ltd.,1997.0,1
rouse; w. j.,1985.0,3
rovasco pty ltd.,1998.0,2
rover group limited,1990.0,8
rover group limited,1991.0,4
rover group limited,1994.0,4
rover group limited,1995.0,5
rover group limited,1996.0,2
rover group limited,1997.0,13
rover group limited,1999.0,4
royal appliance mfg. co.,2003.0,1
"royce walker & co., ltd",2011.0,3
"royce walker & co., ltd.",2003.0,2
"royce walker & co., ltd.",2004.0,2
"royse enterprises, inc.",1989.0,5
"rpm industries, inc.",1996.0,4
"rpm industries, inc.",1999.0,1
ruapehu pty. ltd.,1974.0,3
"rubery, owen & co. limited",1971.0,3
rudolph; diertbert,2004.0,2
rudolph; patrick,2004.0,2
rudolph; stephan andree,2004.0,2
rugie nationale des usines renault,1972.0,1
ruhrgas aktiengesellschaft,1993.0,8
"rund rotary engines, inc.",1974.0,2
"runfree enterprise, inc.",1980.0,6
rus; harald,1983.0,4
rusk intellectual reserve ag,2009.0,2
russell energy corporation,2008.0,3
russell energy corporation,2009.0,3
"russell, burdsall & ward bolt and nut co.",1968.0,1
rutherford; keith d.,2008.0,1
rvc engines limited,1997.0,1
rwe ag,2011.0,6
"rx 33, llc",2008.0,5
rynhart research and development company limited,1992.0,1
rynhart research and development company limited,1998.0,5
ryobi limited,1991.0,17
ryobi limited,1992.0,9
ryobi limited,1995.0,5
ryobi limited,1996.0,12
ryobi ltd.,1996.0,8
ryobi ltd.,2001.0,4
ryobi north america,1994.0,3
ryobi north america,1997.0,2
"ryobi north america, inc.",1996.0,3
"ryobi north america, inc.",1997.0,1
ryobi outdoor products,1991.0,3
ryobi outdoor products,1993.0,5
ryobi outdoor products,1995.0,2
"ryobi outdoor products, inc.",1993.0,5
"ryobi outdoor products, inc.",1997.0,3
"ryobi outdoor products, inc.",1998.0,14
"s & s cycle, inc.",1993.0,12
"s & s cycle, inc.",1994.0,8
"s & s cycle, inc.",1998.0,6
"s & s cycle, inc.",2000.0,4
"s & s cycle, inc.",2001.0,8
"s & s cycle, inc.",2002.0,21
"s & s cycle, inc.",2003.0,10
"s & s cycle, inc.",2005.0,24
"s & s cycle, inc.",2007.0,16
"s & s cycle, inc.",2008.0,10
"s & s cycle, inc.",2009.0,30
"s & s cycle, inc.",2011.0,20
"s & s cycle, inc.",2012.0,2
"s & s cycle, inc.",2013.0,10
"s & s cycle, inc.",2014.0,15
"s & s cycle, incorporated",2003.0,6
s & s research and electronics,1976.0,6
"s&s cycle, inc.",1998.0,8
"s&s cycle, inc.",2000.0,8
"s&s cycle, inc.",2004.0,12
"s&s cycle, inc.",2005.0,2
"s&s cycle, inc.",2007.0,8
s. himmelstein and company,1979.0,1
s. soga & co.,1989.0,6
"s.c. johnson & son, inc.",2006.0,1
"s.e.c.a. societe anonyme, societe d'entreprises commerciales et",1981.0,3
s.e.m.t. peilstick,1996.0,1
s.e.m.t. pielstick,1990.0,3
s.e.m.t. pielstick,1991.0,4
s.e.m.t. pielstick,1992.0,6
s.e.m.t. pielstick,1999.0,3
"s.e.m.t., s.a.",1985.0,4
"s.e.m.t., s.a.",1987.0,2
s.f.t. services sa,2000.0,1
s.g.s.-thomson microelectronics s.r.l.,1993.0,2
s.n.c. melchior technologie,1991.0,12
s.n.c. melchior technologie,1994.0,4
s.n.c. melchior technologie,1997.0,2
s.o.f.o. engineering & distributing co.,1986.0,2
s.r.m. hydromekanik ab,1969.0,1
saab automobile ab,1996.0,4
saab automobile ab,1999.0,7
saab automobile ab,2000.0,21
saab automobile ab,2001.0,4
saab automobile ab,2002.0,1
saab automobile ab,2005.0,8
saab automobile aktiebolag,1990.0,6
saab automobile aktiebolag,1991.0,4
saab automobile aktiebolag,1992.0,6
saab automobile aktiebolag,1993.0,17
saab automobile aktiebolag,1994.0,18
saab scania aktiebolag,1992.0,4
saab-scania ab,1993.0,10
saab-scania akt.,1986.0,9
saab-scania aktiebolag,1971.0,3
saab-scania aktiebolag,1976.0,8
saab-scania aktiebolag,1980.0,4
saab-scania aktiebolag,1981.0,10
saab-scania aktiebolag,1982.0,2
saab-scania aktiebolag,1983.0,11
saab-scania aktiebolag,1984.0,16
saab-scania aktiebolag,1985.0,3
saab-scania aktiebolag,1986.0,20
saab-scania aktiebolag,1987.0,14
saab-scania aktiebolag,1988.0,29
saab-scania aktiebolag,1989.0,1
saab-scania aktiebolag,1992.0,4
saab-scania aktiebolag,1994.0,4
saab-scania aktiebolog,1985.0,3
saab-scania altoebplag,1985.0,4
sabet; huschang,1981.0,2
sabet; huschang,1994.0,6
sabre engines limited,1984.0,4
sabre inc.,2005.0,3
sachs-dolmar gmbh,1981.0,5
sachs-dolmar gmbh,1991.0,2
sachs-systemtechnik gmbh,1978.0,1
sachs-systemtechnik gmbh,1983.0,2
sachs-systemtechnik gmbh,1984.0,1
saddle rock technologies llc,2001.0,4
"saddle rock technologies, llc",2002.0,5
saddlerock technologies llc,2002.0,4
safe electronic systems a.g.,1973.0,4
"safe energy systems, inc.",1998.0,3
safe-t-stop inc.,1984.0,9
"safecross solutions, llc",2010.0,2
"safer co., ltd.",1972.0,3
"safetech, inc.",1971.0,2
sagem allumage,1992.0,6
sagem allumage,1993.0,3
sagem allumage,1994.0,2
sagem s.a.,1999.0,6
sagem sa,1995.0,6
sagem sa,1998.0,27
sagem sa,1999.0,7
sagem sa,2000.0,4
sager innovations inc.,1996.0,2
saiag s.p.a.,1980.0,1
"said iwao yamamoto, by said moriro koga",1976.0,2
saint louis university,2006.0,2
"saitoh & co., ltd.",1994.0,1
"saitoh & co., ltd.",1998.0,1
"sakamoto industry co., ltd.",2005.0,4
salflex polymers ltd.,1997.0,3
salflex polymers ltd.,1998.0,2
salflex polymers ltd.,2005.0,8
"salor motorsports, inc.",2003.0,1
"samar, import and export, inc.",1981.0,3
same deutz-fahr s.p.a.,1996.0,1
same s.p.a.,1983.0,6
sampedro; manuel,1986.0,1
sampower oy,1994.0,1
sampower oy,1995.0,1
"samsung electro-mechanics co., ltd.",2006.0,4
"samsung electronics co., ltd.",1990.0,1
"samsung electronics co., ltd.",1992.0,1
"samsung electronics co., ltd.",1993.0,6
"samsung electronics co., ltd.",1996.0,2
"samsung electronics co., ltd.",2012.0,12
"samsung engineering co., ltd.",2007.0,8
"samsung gwangju electronics co., ltd.",2008.0,12
"samsung heavy industries co., ltd.",1991.0,24
"samsung heavy industries co., ltd.",1995.0,4
"samsung heavy industries co., ltd.",1996.0,2
"samsung heavy industry co., ltd.",1994.0,1
"samsung sdi co., ltd.",2006.0,14
"samsung sdi co., ltd.",2007.0,1
"samsung sdi co., ltd.",2011.0,9
"samsung techwin co., ltd.",2013.0,1
samuel abraham,1996.0,1
"samyoung machinery co., ltd.",1999.0,1
"samyung machinery co., ltd.",2002.0,1
"samyung machinery co., ltd.",2003.0,1
sandco automotive limited,1995.0,3
sandco automotive limited,1996.0,4
sanden corporation,1990.0,1
sanden corporation,1995.0,7
sanden corporation,2011.0,4
sandia corporation,1994.0,1
sandia corporation,1997.0,1
sandia corporation,1998.0,2
sandia corporation,1999.0,12
sandia corporation,2006.0,2
sandia corporation,2011.0,9
sandia national laboratories,2003.0,4
sandia national laboratories,2005.0,6
sandra corporation,2006.0,2
"sandvik mining and construction canada, inc.",2008.0,4
sandvik mining and construction oy,2004.0,6
sandvik mining and construction oy,2010.0,6
sandvik mining and construction oy,2011.0,4
"sanford tools co., ltd.",2007.0,1
"sanke electric co., ltd.",1981.0,5
"sanken electric co., ltd.",2010.0,6
sankoshoki corporation,1990.0,2
sankyo electric company limited,1978.0,1
"sankyo radiator co., ltd.",2003.0,12
"sanoh industrial co., ltd.",2003.0,2
"sanoh industrial co., ltd.",2006.0,2
sanoh kogyo kabushiki kaisha,1992.0,3
sanoh kogyo kabushiki kaisha,1999.0,8
sanoh kogyo kabushiki kaisha,2000.0,17
sanoh kogyo kabushiki kaisha,2003.0,2
sanoh kogyo kabushiki kaisha,2004.0,2
sanshi kogyo kabushiki kaisha,1990.0,1
sanshi kogyo kabushiki kaisha,1993.0,2
sanshin,1984.0,4
"sanshin industries co., ltd.",1989.0,4
"sanshin industries co., ltd.",1991.0,3
"sanshin industries co., ltd.",1994.0,3
sanshin kabushiki kaisha,1999.0,2
sanshin kogy kabushiki kaisha,1986.0,2
sanshin kogyo kabbushiki kaisha,1992.0,4
sanshin kogyo kabishiki kaisha,2001.0,2
sanshin kogyo kabushika kaisha,1990.0,10
sanshin kogyo kabushiki,1991.0,1
sanshin kogyo kabushiki kaiisha,1987.0,4
sanshin kogyo kabushiki kaisha,1981.0,7
sanshin kogyo kabushiki kaisha,1982.0,24
sanshin kogyo kabushiki kaisha,1983.0,68
sanshin kogyo kabushiki kaisha,1984.0,34
sanshin kogyo kabushiki kaisha,1985.0,44
sanshin kogyo kabushiki kaisha,1986.0,40
sanshin kogyo kabushiki kaisha,1987.0,37
sanshin kogyo kabushiki kaisha,1988.0,45
sanshin kogyo kabushiki kaisha,1989.0,66
sanshin kogyo kabushiki kaisha,1990.0,87
sanshin kogyo kabushiki kaisha,1991.0,40
sanshin kogyo kabushiki kaisha,1992.0,115
sanshin kogyo kabushiki kaisha,1993.0,71
sanshin kogyo kabushiki kaisha,1994.0,80
sanshin kogyo kabushiki kaisha,1995.0,123
sanshin kogyo kabushiki kaisha,1996.0,198
sanshin kogyo kabushiki kaisha,1997.0,163
sanshin kogyo kabushiki kaisha,1998.0,186
sanshin kogyo kabushiki kaisha,1999.0,133
sanshin kogyo kabushiki kaisha,2000.0,135
sanshin kogyo kabushiki kaisha,2001.0,48
sanshin kogyo kabushiki kaisha,2002.0,7
sanshin kogyo kabushiki kaishi,1988.0,6
sanshin kogyo kabushiki kaisita,1982.0,6
sanshin kogyo kabushiko kaisha,1994.0,1
sanshin kogyo kabushuki kaisha,1994.0,4
sanshin kogyo kabushushiki kaisha,1993.0,4
"sanshin kogyo, kk",1991.0,3
sanshin koygo kabushiki kaisha,1994.0,3
sanshin koygo kabushiki kaisha,1995.0,2
sanshin koygo kabushiko kaisha,1994.0,8
santa barbara research center,1991.0,5
"santina and thompson, inc.",1986.0,2
"sanwa seiki mfg. co., ltd.",1979.0,18
"sanwa seiki mfg. co., ltd.",1981.0,2
"sanwa seiki mfg. co., ltd.",1985.0,3
"sanwa seiki mfg., co. ltd.",1982.0,12
"sanwa seiki mfg., co., ltd.",1981.0,2
"sanyo electric co., ltd.",1975.0,1
"sanyo electric co., ltd.",1989.0,3
"sanyo electric co., ltd.",1993.0,14
"sanyo electric co., ltd.",1996.0,4
"sanyo electric co., ltd.",1998.0,10
"sanyo electric co., ltd.",2001.0,15
"sanyo electric co., ltd.",2003.0,2
"sanyo electric co., ltd.",2005.0,13
"sanyo electric co., ltd.",2006.0,5
"sanyo electric co., ltd.",2009.0,5
"sanyo electric co., ltd.",2010.0,1
sanyo machine america corp.,1999.0,4
sap ag,2011.0,4
sarcos investments lc,2002.0,2
sarcos investments lc,2004.0,4
sarcos investments lc,2005.0,4
"sarcos investments, lc",2002.0,15
sarl inotec,1982.0,8
sasaki; toshio,1989.0,4
saskatchewan research council,2002.0,30
sasol technology (proprietary) limited,2002.0,1
satcon technology corporation,1996.0,2
sato; kazunobo,1993.0,5
saturn corporation,1988.0,5
saturn corporation,1989.0,2
saturn corporation,1990.0,16
saturn corporation,1991.0,7
saturn corporation,1993.0,21
saturn corporation,1994.0,3
saturn corporation,1995.0,12
saturn corporation,2000.0,15
"saturn electronics & engineering, inc.",2000.0,1
"saturn electronics & engineering, inc.",2001.0,2
"saturn electronics & engineering, inc.",2005.0,2
"saturn electronics & engineering, inc.",2008.0,2
"saturn electronics & engineering, inc.",2009.0,6
saudi arabian oil company,2012.0,10
sauer inc.,1994.0,1
sauer-danfoss holding a/s,2001.0,4
"sauer-danfoss, inc.",2007.0,4
"sav-car, inc.",1978.0,1
"savage enterprises, inc.",2000.0,13
"savage enterprises, inc.",2001.0,7
"save the world air, inc.",2001.0,1
saveco inc.,1992.0,1
"saveco, inc.",1994.0,1
sawafuji electric co. ltd.,1991.0,2
"sawafuji electric co., inc.",1990.0,6
"sawafuji electric co., ltd",1998.0,12
"sawafuji electric co., ltd.",1997.0,1
sawyer; john,1981.0,2
"sc holdings, llc",2011.0,3
scaffway inc.,2000.0,3
scaleo chip,2011.0,4
scalzo automotive research pty ltd,2003.0,3
scalzo automotive research pty ltd,2008.0,2
scandmec ab,1986.0,2
scania cb ab,2010.0,4
scania cv ab,1997.0,2
scania cv ab,2001.0,3
scania cv ab,2005.0,1
scania cv ab,2006.0,7
scania cv ab,2007.0,16
scania cv ab,2008.0,12
scania cv ab,2009.0,45
scania cv ab,2011.0,4
scania cv ab,2012.0,3
scania cv ab (publ),1999.0,8
scania cv ab (publ),2000.0,10
scania cv ab (publ),2001.0,3
scania cv ab (publ),2002.0,18
scania cv ab (publ),2003.0,8
scania cv ab (publ),2004.0,19
scania cv ab (publ),2005.0,26
scania cv ab (publ),2006.0,20
scania cv ab (publ),2007.0,36
scania cv ab (publ),2008.0,23
scania cv aktiebolac,1996.0,5
scania cv aktiebolag,1994.0,4
scania cv aktiebolag,1995.0,5
scania cv aktiebolag,1998.0,3
scania cv aktiebolag,1999.0,1
scania cv aktiebolag,2000.0,4
scania cv aktiebolag (publ),1998.0,4
"scat enterprises, inc.",1984.0,2
"scavengetech i, llc",2009.0,4
"schaeff, incorporated",1995.0,2
schaeffer kg,2006.0,6
schaeffler kg,2003.0,19
schaeffler kg,2004.0,19
schaeffler kg,2005.0,252
schaeffler kg,2006.0,242
schaeffler kg,2007.0,182
schaeffler kg,2008.0,194
schaeffler kg,2009.0,29
schaeffler technologies ag & co. kg,2007.0,14
schaeffler technologies ag & co. kg,2008.0,118
schaeffler technologies ag & co. kg,2009.0,60
schaeffler technologies ag & co. kg,2010.0,253
schaeffler technologies ag & co. kg,2011.0,100
schaeffler technologies ag & co. kg,2012.0,44
schaeffler technologies ag & co. kg,2013.0,14
"schaeffler technologies ag & co., kg",2012.0,2
schaeffler technologies gmbh & co.,2005.0,6
schaeffler technologies gmbh & co. kg,2006.0,49
schaeffler technologies gmbh & co. kg,2007.0,53
schaeffler technologies gmbh & co. kg,2008.0,41
schaeffler technologies gmbh & co. kg,2009.0,48
schaeffler technologies gmbh & co. kg,2010.0,35
schaeffler technologies gmbh & co. kg,2011.0,90
schaeffler technologies gmbh & co. kg,2012.0,38
schaeffler technologies gmbh & co. kg,2013.0,80
schaeffler-kg,2006.0,9
schaefler kg,2005.0,8
schaffler kg,2004.0,2
schaffler technologies ag & co. kg,2009.0,6
schaffler technologies gmbh & co. kg,2008.0,3
schaller automation industrielle automations technik kg,2006.0,2
schatz thermo gastech gmbh,1996.0,1
schatz thermo system gmbh,1995.0,2
schatz thermo system gmbh,1997.0,1
schatz thermo system gmbh,1998.0,1
schatz thermo system gmbh,1999.0,2
schatz; oskar,1989.0,4
schatz; oskar,1990.0,2
scheaffler technologies gmbh & co. kg,2013.0,14
schena; kenneth r.,1976.0,2
schield; ike,1974.0,3
schield; ike,1982.0,3
schmalbach-lubeca ag,1988.0,8
schmelzer corporation,1978.0,1
schmelzer corporation,1979.0,1
schmelzer corporation,1981.0,1
schmelzer corporation,1982.0,9
schmelzer corporation,1983.0,1
schmelzer corporation,1984.0,1
schmelzer corporation,1992.0,2
schneck; michael m.,2003.0,3
schneider toshiba inverter europe sas,2009.0,3
"school of mechanical and aerospace engineering, seoul national university",1999.0,3
schott ag,2004.0,6
"schrader-bridgeport international, inc.",2000.0,2
"schrick, inc.",2005.0,6
"schrick, inc.",2007.0,4
"schrick, inc.",2008.0,8
schroeder; jon murray,2012.0,2
schultz; gregory a.,2000.0,6
schumag ag,1989.0,1
schumag aktiengesellschaft,1995.0,2
schwabische huttenwerke automotive gmbh,2012.0,3
schwabische huttenwerke automotive gmbh & co. kg,2008.0,9
schwaebische huettenwerke gmbh,1992.0,1
schwaebische huettenwerke gmbh,1996.0,10
schwochert inc.,2000.0,2
science applications international corp.,1997.0,3
science applications international corp.,2001.0,2
"scientific enterprises, inc.",1973.0,2
"scientific enterprises, inc.",1975.0,1
"scientific monitoring, inc.",2000.0,2
